hcp_id,period,responded_strict,responded_loose,period_lead1,period_lead2,nbrx_last_month_lead1,nbrx_last_month_lead2,conditional_nbrx_change,direction,csv_line,csv_line_lead1,csv_line_lead2
100450,2024-06,0,0,2024-07,2024-08,2.75,3.64,0.8900000000000001,up,32828,33408.0,1096.0
100450,2024-07,0,0,2024-08,2024-09,3.64,3.08,-0.56,down,33408,1096.0,44720.0
100450,2024-08,0,0,2024-09,2024-10,3.08,3.29,0.20999999999999996,up,1096,44720.0,4250.0
100450,2024-09,0,0,2024-10,2024-11,3.29,5.0,1.71,up,44720,4250.0,7420.0
100450,2024-10,0,0,2024-11,2024-12,5.0,3.52,-1.48,down,4250,7420.0,35147.0
100450,2024-11,0,0,2024-12,2025-01,3.52,3.66,0.14000000000000012,up,7420,35147.0,5737.0
100450,2024-12,0,0,2025-01,2025-02,3.66,3.06,-0.6000000000000001,down,35147,5737.0,33982.0
100450,2025-01,0,1,2025-02,2025-03,3.06,2.72,-0.33999999999999986,down,5737,33982.0,37244.0
100450,2025-02,0,0,2025-03,2025-04,2.72,3.49,0.77,up,33982,37244.0,12275.0
100450,2025-03,0,0,2025-04,2025-05,3.49,2.67,-0.8200000000000003,down,37244,12275.0,16095.0
100450,2025-04,0,0,2025-05,2025-06,2.67,4.09,1.42,up,12275,16095.0,40092.0
100450,2025-05,0,0,2025-06,2025-07,4.09,1.82,-2.2699999999999996,down,16095,40092.0,8575.0
100450,2025-06,0,0,2025-07,2025-08,1.82,1.44,-0.3800000000000001,down,40092,8575.0,26429.0
100450,2025-07,0,0,2025-08,2025-09,1.44,4.34,2.9,up,8575,26429.0,20710.0
100450,2025-08,0,0,2025-09,2025-10,4.34,2.72,-1.6199999999999997,down,26429,20710.0,15979.0
100450,2025-09,0,0,2025-10,2025-11,2.72,2.36,-0.3600000000000003,down,20710,15979.0,7446.0
100450,2025-10,0,0,2025-11,2025-12,2.36,3.03,0.6699999999999999,up,15979,7446.0,5412.0
100451,2024-01,0,0,2024-02,2024-03,4.17,4.64,0.46999999999999975,up,2562,14990.0,44290.0
100451,2024-02,0,0,2024-03,2024-04,4.64,1.15,-3.4899999999999998,down,14990,44290.0,35409.0
100451,2024-03,0,0,2024-04,2024-05,1.15,0.4,-0.7499999999999999,down,44290,35409.0,29654.0
100451,2024-04,0,0,2024-05,2024-06,0.4,3.11,2.71,up,35409,29654.0,36048.0
100451,2024-05,0,0,2024-06,2024-07,3.11,3.33,0.2200000000000002,up,29654,36048.0,12043.0
100451,2024-06,0,0,2024-07,2024-08,3.33,2.43,-0.8999999999999999,down,36048,12043.0,6096.0
100451,2024-07,0,0,2024-08,2024-09,2.43,4.16,1.73,up,12043,6096.0,5663.0
100451,2024-08,0,0,2024-09,2024-10,4.16,2.31,-1.85,down,6096,5663.0,34515.0
100451,2024-09,0,0,2024-10,2024-11,2.31,0.97,-1.34,down,5663,34515.0,36257.0
100451,2024-10,0,0,2024-11,2024-12,0.97,2.95,1.9800000000000002,up,34515,36257.0,23350.0
100451,2024-11,0,0,2024-12,2025-01,2.95,2.35,-0.6000000000000001,down,36257,23350.0,28380.0
100451,2024-12,0,0,2025-01,2025-02,2.35,3.28,0.9299999999999997,up,23350,28380.0,17520.0
100451,2025-01,0,0,2025-02,2025-03,3.28,4.44,1.1600000000000006,up,28380,17520.0,46947.0
100451,2025-02,0,0,2025-03,2025-04,4.44,3.5,-0.9400000000000004,down,17520,46947.0,29386.0
100451,2025-03,0,0,2025-04,2025-05,3.5,3.68,0.18000000000000016,up,46947,29386.0,6442.0
100451,2025-04,0,0,2025-05,2025-06,3.68,2.55,-1.1300000000000003,down,29386,6442.0,21148.0
100451,2025-05,0,0,2025-06,2025-07,2.55,2.19,-0.3599999999999999,down,6442,21148.0,40568.0
100451,2025-06,0,0,2025-07,2025-08,2.19,3.76,1.5699999999999998,up,21148,40568.0,45658.0
100451,2025-07,0,0,2025-08,2025-09,3.76,2.51,-1.25,down,40568,45658.0,4964.0
100451,2025-08,0,0,2025-09,2025-10,2.51,4.53,2.0200000000000005,up,45658,4964.0,23573.0
100451,2025-09,0,0,2025-10,2025-11,4.53,3.67,-0.8600000000000003,down,4964,23573.0,47195.0
100451,2025-10,0,1,2025-11,2025-12,3.67,1.23,-2.44,down,23573,47195.0,6473.0
100452,2024-01,0,0,2024-02,2024-03,7.08,12.02,4.9399999999999995,up,5564,33956.0,41851.0
100452,2024-02,0,0,2024-03,2024-04,12.02,7.03,-4.989999999999999,down,33956,41851.0,4614.0
100452,2024-03,0,0,2024-04,2024-05,7.03,10.54,3.509999999999999,up,41851,4614.0,31595.0
100452,2024-04,0,1,2024-05,2024-06,10.54,14.9,4.360000000000001,up,4614,31595.0,11026.0
100452,2024-05,0,1,2024-06,2024-07,14.9,7.51,-7.390000000000001,down,31595,11026.0,36322.0
100452,2024-06,1,1,2024-07,2024-08,7.51,10.21,2.700000000000001,up,11026,36322.0,6217.0
100452,2024-07,0,0,2024-08,2024-09,10.21,8.76,-1.450000000000001,down,36322,6217.0,7249.0
100452,2024-08,1,1,2024-09,2024-10,8.76,10.55,1.790000000000001,up,6217,7249.0,10825.0
100452,2024-09,0,0,2024-10,2024-11,10.55,10.65,0.09999999999999964,up,7249,10825.0,25797.0
100452,2024-10,0,1,2024-11,2024-12,10.65,18.33,7.679999999999998,up,10825,25797.0,20077.0
100452,2024-11,0,0,2024-12,2025-01,18.33,13.87,-4.459999999999999,down,25797,20077.0,11825.0
100452,2024-12,0,0,2025-01,2025-02,13.87,10.98,-2.889999999999999,down,20077,11825.0,12722.0
100452,2025-01,1,1,2025-02,2025-03,10.98,13.9,2.92,up,11825,12722.0,27988.0
100452,2025-02,0,0,2025-03,2025-04,13.9,10.65,-3.25,down,12722,27988.0,34191.0
100452,2025-03,0,0,2025-04,2025-05,10.65,10.09,-0.5600000000000005,down,27988,34191.0,26773.0
100452,2025-04,0,0,2025-05,2025-06,10.09,14.05,3.960000000000001,up,34191,26773.0,2483.0
100452,2025-05,0,1,2025-06,2025-07,14.05,14.54,0.48999999999999844,up,26773,2483.0,40155.0
100452,2025-06,0,1,2025-07,2025-08,14.54,18.61,4.07,up,2483,40155.0,9222.0
100452,2025-07,0,0,2025-08,2025-09,18.61,6.47,-12.14,down,40155,9222.0,35077.0
100452,2025-08,0,0,2025-09,2025-10,6.47,2.16,-4.31,down,9222,35077.0,27714.0
100452,2025-09,1,1,2025-10,2025-11,2.16,16.71,14.55,up,35077,27714.0,41647.0
100452,2025-10,0,1,2025-11,2025-12,16.71,10.62,-6.090000000000002,down,27714,41647.0,6359.0
100453,2024-01,1,1,2024-02,2024-03,17.61,14.59,-3.0199999999999996,down,45951,17265.0,16600.0
100453,2024-02,0,1,2024-03,2024-04,14.59,12.44,-2.1500000000000004,down,17265,16600.0,694.0
100453,2024-03,0,1,2024-04,2024-05,12.44,12.6,0.16000000000000014,up,16600,694.0,41345.0
100453,2024-07,0,0,2024-08,2024-09,1.27,7.73,6.460000000000001,up,32223,6554.0,30563.0
100453,2024-08,0,1,2024-09,2024-10,7.73,14.94,7.209999999999999,up,6554,30563.0,7141.0
100453,2024-09,1,1,2024-10,2024-11,14.94,6.59,-8.35,down,30563,7141.0,34845.0
100453,2024-10,0,0,2024-11,2024-12,6.59,4.9,-1.6899999999999995,down,7141,34845.0,22627.0
100453,2024-11,0,0,2024-12,2025-01,4.9,8.93,4.029999999999999,up,34845,22627.0,26435.0
100453,2024-12,0,0,2025-01,2025-02,8.93,12.87,3.9399999999999995,up,22627,26435.0,21346.0
100453,2025-01,0,1,2025-02,2025-03,12.87,24.38,11.51,up,26435,21346.0,45399.0
100453,2025-02,1,1,2025-03,2025-04,24.38,11.02,-13.36,down,21346,45399.0,11621.0
100453,2025-03,0,0,2025-04,2025-05,11.02,19.63,8.61,up,45399,11621.0,20478.0
100453,2025-04,0,0,2025-05,2025-06,19.63,10.04,-9.59,down,11621,20478.0,38601.0
100453,2025-05,1,1,2025-06,2025-07,10.04,9.98,-0.05999999999999872,down,20478,38601.0,8750.0
100453,2025-06,0,1,2025-07,2025-08,9.98,11.31,1.33,up,38601,8750.0,26371.0
100453,2025-07,1,1,2025-08,2025-09,11.31,11.43,0.11999999999999922,up,8750,26371.0,33474.0
100453,2025-08,0,1,2025-09,2025-10,11.43,21.73,10.3,up,26371,33474.0,38944.0
100453,2025-09,0,1,2025-10,2025-11,21.73,19.61,-2.120000000000001,down,33474,38944.0,28952.0
100453,2025-10,1,1,2025-11,2025-12,19.61,10.79,-8.82,down,38944,28952.0,34906.0
100454,2024-01,0,0,2024-02,2024-03,4.02,2.92,-1.0999999999999996,down,28190,15939.0,48413.0
100454,2024-02,0,0,2024-03,2024-04,2.92,6.05,3.13,up,15939,48413.0,41638.0
100454,2024-03,0,1,2024-04,2024-05,6.05,5.68,-0.3700000000000001,down,48413,41638.0,27569.0
100454,2024-04,0,0,2024-05,2024-06,5.68,3.62,-2.0599999999999996,down,41638,27569.0,11875.0
100454,2024-05,0,0,2024-06,2024-07,3.62,6.65,3.0300000000000002,up,27569,11875.0,42496.0
100454,2024-06,0,0,2024-07,2024-08,6.65,4.26,-2.3900000000000006,down,11875,42496.0,28052.0
100454,2024-07,0,0,2024-08,2024-09,4.26,5.29,1.0300000000000002,up,42496,28052.0,26670.0
100454,2024-08,0,0,2024-09,2024-10,5.29,5.4,0.11000000000000032,up,28052,26670.0,43365.0
100454,2025-02,0,1,2025-03,2025-04,5.3,1.47,-3.83,down,39086,41204.0,28976.0
100454,2025-03,0,0,2025-04,2025-05,1.47,2.77,1.3,up,41204,28976.0,36504.0
100454,2025-04,0,0,2025-05,2025-06,2.77,4.33,1.56,up,28976,36504.0,37790.0
100454,2025-05,0,0,2025-06,2025-07,4.33,3.45,-0.8799999999999999,down,36504,37790.0,37492.0
100454,2025-06,0,0,2025-07,2025-08,3.45,4.97,1.5199999999999996,up,37790,37492.0,42602.0
100454,2025-07,0,0,2025-08,2025-09,4.97,7.79,2.8200000000000003,up,37492,42602.0,48366.0
100454,2025-08,0,0,2025-09,2025-10,7.79,6.21,-1.58,down,42602,48366.0,25093.0
100454,2025-09,1,1,2025-10,2025-11,6.21,5.04,-1.17,down,48366,25093.0,26101.0
100454,2025-10,0,0,2025-11,2025-12,5.04,3.01,-2.0300000000000002,down,25093,26101.0,24881.0
100455,2024-01,0,0,2024-02,2024-03,2.55,6.53,3.9800000000000004,up,27337,2390.0,16129.0
100455,2024-02,0,0,2024-03,2024-04,6.53,5.34,-1.1900000000000004,down,2390,16129.0,37001.0
100455,2024-03,0,0,2024-04,2024-05,5.34,4.32,-1.0199999999999996,down,16129,37001.0,12261.0
100455,2024-04,0,0,2024-05,2024-06,4.32,4.14,-0.1800000000000006,down,37001,12261.0,48489.0
100455,2024-05,0,0,2024-06,2024-07,4.14,3.75,-0.3899999999999997,down,12261,48489.0,35545.0
100455,2024-06,0,0,2024-07,2024-08,3.75,2.05,-1.7000000000000002,down,48489,35545.0,33595.0
100455,2024-07,0,1,2024-08,2024-09,2.05,4.31,2.26,up,35545,33595.0,1520.0
100455,2024-08,0,0,2024-09,2024-10,4.31,2.67,-1.6399999999999997,down,33595,1520.0,8991.0
100455,2024-09,0,0,2024-10,2024-11,2.67,3.79,1.12,up,1520,8991.0,23720.0
100455,2024-10,0,0,2024-11,2024-12,3.79,4.52,0.7299999999999995,up,8991,23720.0,23081.0
100455,2024-11,0,0,2024-12,2025-01,4.52,4.48,-0.03999999999999915,down,23720,23081.0,21493.0
100455,2024-12,0,0,2025-01,2025-02,4.48,4.01,-0.47000000000000064,down,23081,21493.0,31115.0
100455,2025-01,0,0,2025-02,2025-03,4.01,2.81,-1.1999999999999997,down,21493,31115.0,5586.0
100455,2025-02,0,0,2025-03,2025-04,2.81,4.31,1.4999999999999996,up,31115,5586.0,36422.0
100455,2025-03,0,0,2025-04,2025-05,4.31,5.5,1.1900000000000004,up,5586,36422.0,10177.0
100455,2025-04,0,0,2025-05,2025-06,5.5,3.52,-1.98,down,36422,10177.0,41122.0
100455,2025-05,0,0,2025-06,2025-07,3.52,4.03,0.5100000000000002,up,10177,41122.0,30428.0
100455,2025-06,0,0,2025-07,2025-08,4.03,7.09,3.0599999999999996,up,41122,30428.0,14025.0
100455,2025-07,0,0,2025-08,2025-09,7.09,3.25,-3.84,down,30428,14025.0,42852.0
100455,2025-08,0,0,2025-09,2025-10,3.25,2.57,-0.6800000000000002,down,14025,42852.0,33753.0
100455,2025-09,0,0,2025-10,2025-11,2.57,5.13,2.56,up,42852,33753.0,37758.0
100455,2025-10,0,0,2025-11,2025-12,5.13,4.42,-0.71,down,33753,37758.0,2610.0
100456,2024-01,0,1,2024-02,2024-03,10.27,14.46,4.190000000000001,up,41567,44007.0,23277.0
100456,2024-02,0,1,2024-03,2024-04,14.46,11.1,-3.360000000000001,down,44007,23277.0,17858.0
100456,2024-03,0,0,2024-04,2024-05,11.1,7.45,-3.6499999999999995,down,23277,17858.0,38994.0
100456,2024-04,0,1,2024-05,2024-06,7.45,15.95,8.5,up,17858,38994.0,43796.0
100456,2024-05,0,0,2024-06,2024-07,15.95,12.27,-3.6799999999999997,down,38994,43796.0,45168.0
100456,2024-06,0,0,2024-07,2024-08,12.27,13.82,1.5500000000000007,up,43796,45168.0,6268.0
100456,2024-07,0,0,2024-08,2024-09,13.82,7.38,-6.44,down,45168,6268.0,39814.0
100456,2024-08,1,1,2024-09,2024-10,7.38,2.92,-4.46,down,6268,39814.0,3874.0
100456,2024-09,0,0,2024-10,2024-11,2.92,5.0,2.08,up,39814,3874.0,22162.0
100456,2024-10,0,1,2024-11,2024-12,5.0,11.86,6.859999999999999,up,3874,22162.0,25629.0
100456,2024-11,0,0,2024-12,2025-01,11.86,17.47,5.609999999999999,up,22162,25629.0,25665.0
100456,2024-12,0,0,2025-01,2025-02,17.47,9.32,-8.149999999999999,down,25629,25665.0,16084.0
100456,2025-01,0,1,2025-02,2025-03,9.32,7.23,-2.09,down,25665,16084.0,21221.0
100456,2025-02,0,0,2025-03,2025-04,7.23,13.15,5.92,up,16084,21221.0,44423.0
100456,2025-03,0,1,2025-04,2025-05,13.15,16.69,3.540000000000001,up,21221,44423.0,20982.0
100456,2025-04,0,1,2025-05,2025-06,16.69,15.17,-1.5200000000000014,down,44423,20982.0,15400.0
100456,2025-05,0,0,2025-06,2025-07,15.17,6.13,-9.04,down,20982,15400.0,23537.0
100456,2025-06,1,1,2025-07,2025-08,6.13,13.68,7.55,up,15400,23537.0,33391.0
100456,2025-07,0,0,2025-08,2025-09,13.68,14.42,0.7400000000000002,up,23537,33391.0,34822.0
100456,2025-08,0,0,2025-09,2025-10,14.42,7.65,-6.77,down,33391,34822.0,5205.0
100456,2025-09,0,0,2025-10,2025-11,7.65,11.35,3.6999999999999993,up,34822,5205.0,34502.0
100456,2025-10,0,0,2025-11,2025-12,11.35,10.94,-0.41000000000000014,down,5205,34502.0,16124.0
100457,2024-04,1,1,2024-05,2024-06,4.43,6.52,2.09,up,47437,23482.0,16558.0
100457,2024-05,0,0,2024-06,2024-07,6.52,6.99,0.47000000000000064,up,23482,16558.0,42265.0
100457,2024-06,0,0,2024-07,2024-08,6.99,10.08,3.09,up,16558,42265.0,13708.0
100457,2024-07,0,0,2024-08,2024-09,10.08,0.0,-10.08,down,42265,13708.0,24496.0
100457,2024-08,0,0,2024-09,2024-10,0.0,9.84,9.84,up,13708,24496.0,43909.0
100457,2024-09,0,0,2024-10,2024-11,9.84,5.51,-4.33,down,24496,43909.0,46040.0
100457,2024-10,0,1,2024-11,2024-12,5.51,7.03,1.5200000000000005,up,43909,46040.0,26131.0
100457,2024-11,0,0,2024-12,2025-01,7.03,6.89,-0.14000000000000057,down,46040,26131.0,19603.0
100457,2024-12,0,0,2025-01,2025-02,6.89,5.54,-1.3499999999999996,down,26131,19603.0,10455.0
100457,2025-01,0,0,2025-02,2025-03,5.54,7.34,1.7999999999999998,up,19603,10455.0,22107.0
100457,2025-02,0,0,2025-03,2025-04,7.34,2.63,-4.71,down,10455,22107.0,10020.0
100457,2025-03,0,0,2025-04,2025-05,2.63,7.92,5.29,up,22107,10020.0,41183.0
100457,2025-04,0,0,2025-05,2025-06,7.92,4.56,-3.3600000000000003,down,10020,41183.0,15697.0
100457,2025-05,0,0,2025-06,2025-07,4.56,7.22,2.66,up,41183,15697.0,22236.0
100457,2025-09,0,1,2025-10,2025-11,4.68,6.55,1.87,up,45260,9126.0,24298.0
100457,2025-10,0,0,2025-11,2025-12,6.55,6.95,0.40000000000000036,up,9126,24298.0,19436.0
100458,2024-01,0,0,2024-02,2024-03,5.11,4.56,-0.5500000000000007,down,29749,4417.0,24668.0
100458,2024-02,0,0,2024-03,2024-04,4.56,5.49,0.9300000000000006,up,4417,24668.0,8353.0
100458,2024-03,0,0,2024-04,2024-05,5.49,4.92,-0.5700000000000003,down,24668,8353.0,41492.0
100458,2024-04,0,0,2024-05,2024-06,4.92,2.77,-2.15,down,8353,41492.0,23178.0
100458,2024-05,0,0,2024-06,2024-07,2.77,7.66,4.890000000000001,up,41492,23178.0,1696.0
100458,2024-06,0,0,2024-07,2024-08,7.66,5.53,-2.13,down,23178,1696.0,35278.0
100458,2024-07,0,0,2024-08,2024-09,5.53,4.29,-1.2400000000000002,down,1696,35278.0,38470.0
100458,2024-08,0,0,2024-09,2024-10,4.29,5.97,1.6799999999999997,up,35278,38470.0,29388.0
100458,2024-09,0,0,2024-10,2024-11,5.97,6.99,1.0200000000000005,up,38470,29388.0,28032.0
100458,2024-10,0,0,2024-11,2024-12,6.99,5.64,-1.3500000000000005,down,29388,28032.0,62.0
100458,2024-11,0,0,2024-12,2025-01,5.64,3.48,-2.1599999999999997,down,28032,62.0,28363.0
100458,2025-03,0,0,2025-04,2025-05,6.01,4.46,-1.5499999999999998,down,28272,6055.0,19873.0
100458,2025-04,0,0,2025-05,2025-06,4.46,3.51,-0.9500000000000002,down,6055,19873.0,34168.0
100458,2025-05,0,0,2025-06,2025-07,3.51,4.44,0.9300000000000006,up,19873,34168.0,12112.0
100458,2025-06,0,0,2025-07,2025-08,4.44,4.43,-0.010000000000000675,down,34168,12112.0,46463.0
100458,2025-07,0,0,2025-08,2025-09,4.43,4.79,0.3600000000000003,up,12112,46463.0,45397.0
100458,2025-08,0,0,2025-09,2025-10,4.79,5.71,0.9199999999999999,up,46463,45397.0,24054.0
100458,2025-09,0,0,2025-10,2025-11,5.71,4.4,-1.3099999999999996,down,45397,24054.0,39030.0
100458,2025-10,0,0,2025-11,2025-12,4.4,4.71,0.3099999999999996,up,24054,39030.0,29767.0
100459,2024-02,0,0,2024-03,2024-04,7.37,10.2,2.829999999999999,up,3909,30111.0,14800.0
100459,2024-03,0,1,2024-04,2024-05,10.2,13.37,3.17,up,30111,14800.0,10871.0
100459,2024-04,0,0,2024-05,2024-06,13.37,14.83,1.4600000000000009,up,14800,10871.0,34196.0
100459,2024-05,0,0,2024-06,2024-07,14.83,7.33,-7.5,down,10871,34196.0,12039.0
100459,2024-06,0,0,2024-07,2024-08,7.33,11.05,3.7200000000000006,up,34196,12039.0,22091.0
100459,2024-07,0,1,2024-08,2024-09,11.05,4.35,-6.700000000000001,down,12039,22091.0,16174.0
100459,2024-08,0,0,2024-09,2024-10,4.35,11.18,6.83,up,22091,16174.0,12591.0
100459,2024-09,0,0,2024-10,2024-11,11.18,8.14,-3.039999999999999,down,16174,12591.0,4621.0
100459,2024-10,0,0,2024-11,2024-12,8.14,16.3,8.16,up,12591,4621.0,22292.0
100459,2024-11,0,0,2024-12,2025-01,16.3,5.47,-10.830000000000002,down,4621,22292.0,24022.0
100459,2025-03,0,0,2025-04,2025-05,10.8,14.51,3.709999999999999,up,10968,24380.0,26107.0
100459,2025-04,0,0,2025-05,2025-06,14.51,10.61,-3.9000000000000004,down,24380,26107.0,27685.0
100459,2025-05,0,0,2025-06,2025-07,10.61,12.24,1.6300000000000008,up,26107,27685.0,18064.0
100459,2025-06,0,0,2025-07,2025-08,12.24,13.76,1.5199999999999996,up,27685,18064.0,7984.0
100459,2025-07,0,0,2025-08,2025-09,13.76,9.58,-4.18,down,18064,7984.0,19088.0
100459,2025-08,0,0,2025-09,2025-10,9.58,14.49,4.91,up,7984,19088.0,20581.0
100459,2025-09,0,1,2025-10,2025-11,14.49,15.24,0.75,up,19088,20581.0,28279.0
100459,2025-10,0,0,2025-11,2025-12,15.24,13.34,-1.9000000000000004,down,20581,28279.0,31371.0
100460,2024-01,0,0,2024-02,2024-03,6.33,5.12,-1.21,down,38577,17606.0,1088.0
100460,2024-02,0,0,2024-03,2024-04,5.12,4.59,-0.5300000000000002,down,17606,1088.0,5727.0
100460,2024-03,0,0,2024-04,2024-05,4.59,5.26,0.6699999999999999,up,1088,5727.0,1313.0
100460,2024-04,0,0,2024-05,2024-06,5.26,7.83,2.5700000000000003,up,5727,1313.0,35319.0
100460,2024-05,0,0,2024-06,2024-07,7.83,6.14,-1.6900000000000004,down,1313,35319.0,16513.0
100460,2024-06,0,1,2024-07,2024-08,6.14,2.69,-3.4499999999999997,down,35319,16513.0,17654.0
100460,2024-07,0,0,2024-08,2024-09,2.69,3.75,1.06,up,16513,17654.0,11206.0
100460,2024-08,0,0,2024-09,2024-10,3.75,6.94,3.1900000000000004,up,17654,11206.0,11818.0
100460,2024-09,0,0,2024-10,2024-11,6.94,5.45,-1.4900000000000002,down,11206,11818.0,34161.0
100460,2024-10,0,0,2024-11,2024-12,5.45,4.31,-1.1400000000000006,down,11818,34161.0,12607.0
100460,2024-11,0,1,2024-12,2025-01,4.31,6.2,1.8900000000000006,up,34161,12607.0,14309.0
100460,2024-12,0,0,2025-01,2025-02,6.2,8.42,2.2199999999999998,up,12607,14309.0,34741.0
100460,2025-01,0,0,2025-02,2025-03,8.42,4.53,-3.8899999999999997,down,14309,34741.0,3377.0
100460,2025-02,0,0,2025-03,2025-04,4.53,6.44,1.9100000000000001,up,34741,3377.0,12644.0
100460,2025-03,0,0,2025-04,2025-05,6.44,5.83,-0.6100000000000003,down,3377,12644.0,45748.0
100460,2025-04,0,0,2025-05,2025-06,5.83,5.56,-0.27000000000000046,down,12644,45748.0,17595.0
100460,2025-05,0,0,2025-06,2025-07,5.56,4.13,-1.4299999999999997,down,45748,17595.0,14532.0
100460,2025-06,0,0,2025-07,2025-08,4.13,5.18,1.0499999999999998,up,17595,14532.0,44580.0
100460,2025-07,0,0,2025-08,2025-09,5.18,7.71,2.5300000000000002,up,14532,44580.0,47117.0
100460,2025-08,0,0,2025-09,2025-10,7.71,5.08,-2.63,down,44580,47117.0,7975.0
100460,2025-09,0,0,2025-10,2025-11,5.08,0.0,-5.08,down,47117,7975.0,24347.0
100460,2025-10,0,0,2025-11,2025-12,0.0,9.63,9.63,up,7975,24347.0,16154.0
100461,2024-02,0,1,2024-03,2024-04,19.2,12.49,-6.709999999999999,down,17626,30248.0,46914.0
100461,2024-03,1,1,2024-04,2024-05,12.49,9.0,-3.49,down,30248,46914.0,691.0
100461,2024-04,0,0,2024-05,2024-06,9.0,17.05,8.05,up,46914,691.0,15338.0
100461,2024-05,0,1,2024-06,2024-07,17.05,14.6,-2.450000000000001,down,691,15338.0,41107.0
100461,2024-06,0,0,2024-07,2024-08,14.6,8.85,-5.75,down,15338,41107.0,13944.0
100461,2024-07,0,0,2024-08,2024-09,8.85,8.42,-0.4299999999999997,down,41107,13944.0,31555.0
100461,2024-08,0,0,2024-09,2024-10,8.42,13.75,5.33,up,13944,31555.0,36642.0
100461,2024-09,0,0,2024-10,2024-11,13.75,11.71,-2.039999999999999,down,31555,36642.0,6032.0
100461,2024-10,0,0,2024-11,2024-12,11.71,16.26,4.550000000000001,up,36642,6032.0,29912.0
100461,2024-11,1,1,2024-12,2025-01,16.26,12.78,-3.480000000000002,down,6032,29912.0,10202.0
100461,2024-12,0,0,2025-01,2025-02,12.78,7.73,-5.049999999999999,down,29912,10202.0,18484.0
100461,2025-01,0,1,2025-02,2025-03,7.73,23.28,15.55,up,10202,18484.0,26840.0
100461,2025-02,0,1,2025-03,2025-04,23.28,13.9,-9.38,down,18484,26840.0,17670.0
100461,2025-03,1,1,2025-04,2025-05,13.9,12.94,-0.9600000000000009,down,26840,17670.0,26202.0
100461,2025-04,0,1,2025-05,2025-06,12.94,19.49,6.549999999999999,up,17670,26202.0,601.0
100461,2025-05,0,1,2025-06,2025-07,19.49,14.09,-5.399999999999999,down,26202,601.0,33889.0
100461,2025-06,0,0,2025-07,2025-08,14.09,8.95,-5.140000000000001,down,601,33889.0,28994.0
100461,2025-07,0,0,2025-08,2025-09,8.95,5.79,-3.1599999999999993,down,33889,28994.0,5748.0
100461,2025-08,0,0,2025-09,2025-10,5.79,12.39,6.6000000000000005,up,28994,5748.0,15441.0
100461,2025-09,0,0,2025-10,2025-11,12.39,17.11,4.719999999999999,up,5748,15441.0,3329.0
100461,2025-10,0,0,2025-11,2025-12,17.11,13.9,-3.209999999999999,down,15441,3329.0,28289.0
100462,2024-01,0,0,2024-02,2024-03,8.13,14.84,6.709999999999999,up,35463,35314.0,8917.0
100462,2024-02,1,1,2024-03,2024-04,14.84,17.17,2.330000000000002,up,35314,8917.0,14826.0
100462,2024-03,0,0,2024-04,2024-05,17.17,7.41,-9.760000000000002,down,8917,14826.0,25926.0
100462,2024-04,0,0,2024-05,2024-06,7.41,4.61,-2.8,down,14826,25926.0,13777.0
100462,2024-05,0,0,2024-06,2024-07,4.61,9.67,5.06,up,25926,13777.0,18836.0
100462,2024-06,0,0,2024-07,2024-08,9.67,8.4,-1.2699999999999996,down,13777,18836.0,25992.0
100462,2024-07,0,1,2024-08,2024-09,8.4,6.03,-2.37,down,18836,25992.0,24547.0
100462,2024-08,1,1,2024-09,2024-10,6.03,7.88,1.8499999999999996,up,25992,24547.0,30629.0
100462,2024-09,0,0,2024-10,2024-11,7.88,12.45,4.569999999999999,up,24547,30629.0,48011.0
100462,2025-03,0,1,2025-04,2025-05,12.51,5.66,-6.85,down,31863,37967.0,22796.0
100462,2025-04,0,0,2025-05,2025-06,5.66,11.45,5.789999999999999,up,37967,22796.0,627.0
100462,2025-05,0,0,2025-06,2025-07,11.45,12.1,0.6500000000000004,up,22796,627.0,29501.0
100462,2025-06,0,0,2025-07,2025-08,12.1,12.66,0.5600000000000005,up,627,29501.0,5396.0
100462,2025-07,0,1,2025-08,2025-09,12.66,13.32,0.6600000000000001,up,29501,5396.0,22865.0
100462,2025-08,0,1,2025-09,2025-10,13.32,8.74,-4.58,down,5396,22865.0,21057.0
100462,2025-09,0,0,2025-10,2025-11,8.74,12.01,3.2699999999999996,up,22865,21057.0,25176.0
100462,2025-10,0,1,2025-11,2025-12,12.01,8.53,-3.4800000000000004,down,21057,25176.0,22777.0
100463,2024-01,0,0,2024-02,2024-03,3.88,4.63,0.75,up,23160,35546.0,12620.0
100463,2024-02,0,0,2024-03,2024-04,4.63,5.45,0.8200000000000003,up,35546,12620.0,15415.0
100463,2024-03,0,1,2024-04,2024-05,5.45,5.54,0.08999999999999986,up,12620,15415.0,28389.0
100463,2024-04,0,0,2024-05,2024-06,5.54,4.71,-0.8300000000000001,down,15415,28389.0,35788.0
100463,2024-05,0,0,2024-06,2024-07,4.71,4.31,-0.40000000000000036,down,28389,35788.0,9595.0
100463,2024-06,0,0,2024-07,2024-08,4.31,6.86,2.5500000000000007,up,35788,9595.0,41354.0
100463,2024-07,0,0,2024-08,2024-09,6.86,3.18,-3.68,down,9595,41354.0,29779.0
100463,2024-08,0,0,2024-09,2024-10,3.18,5.62,2.44,up,41354,29779.0,10941.0
100463,2024-09,0,0,2024-10,2024-11,5.62,5.27,-0.35000000000000053,down,29779,10941.0,31006.0
