feature,category,train_share,recent_train_share,score_share
campaign_wave_id,W150,0.005248533497993208,0.005521219612690565,0.004244282008960151
campaign_wave_id,W67,0.005248533497993208,0.004449938195302843,0.0036154994891142026
campaign_wave_id,W159,0.005186786045075641,0.004532344458178822,0.003694097304094946
campaign_wave_id,W219,0.005166203560769785,0.006180469715698393,0.005580444863632791
campaign_wave_id,W33,0.005166203560769785,0.00519159456118665,0.005187455788729073
campaign_wave_id,W61,0.005145621076463929,0.005274000824062629,0.004244282008960151
campaign_wave_id,W208,0.005125038592158074,0.004944375772558714,0.004715868898844612
campaign_wave_id,W23,0.005125038592158074,0.0046147507210548,0.004087086378998664
campaign_wave_id,W200,0.005104456107852218,0.005109188298310672,0.00400848856401792
campaign_wave_id,W54,0.005083873623546362,0.004944375772558714,0.004558673268883125
campaign_wave_id,W164,0.005063291139240506,0.005109188298310672,0.0048730645288060995
campaign_wave_id,W202,0.005063291139240506,0.004120313143798929,0.004244282008960151
campaign_wave_id,W211,0.005063291139240506,0.004697156983930779,0.005266053603709817
campaign_wave_id,W133,0.005042708654934651,0.004449938195302843,0.004322879823940895
campaign_wave_id,W75,0.005022126170628795,0.005686032138442522,0.0034583038591527154
campaign_wave_id,W199,0.005022126170628795,0.005026782035434693,0.004322879823940895
campaign_wave_id,W158,0.005022126170628795,0.005109188298310672,0.004244282008960151
campaign_wave_id,W73,0.005001543686322939,0.004944375772558714,0.00400848856401792
campaign_wave_id,W66,0.0049809612020170835,0.004861969509682736,0.004794466713825355
campaign_wave_id,W56,0.004960378717711228,0.005026782035434693,0.004637271083863868
campaign_wave_id,W181,0.004960378717711228,0.005026782035434693,0.004558673268883125
campaign_wave_id,W127,0.004960378717711228,0.005109188298310672,0.004637271083863868
campaign_wave_id,W214,0.004960378717711228,0.004285125669550886,0.004322879823940895
campaign_wave_id,W101,0.004939796233405372,0.005274000824062629,0.0038512929340564334
campaign_wave_id,W215,0.004939796233405372,0.004779563246806757,0.004480075453902382
campaign_wave_id,W38,0.004939796233405372,0.004779563246806757,0.005266053603709817
campaign_wave_id,W83,0.004919213749099516,0.006757313555830243,0.004401477638921638
campaign_wave_id,W65,0.004919213749099516,0.005026782035434693,0.00510885797374833
campaign_wave_id,W6,0.004898631264793661,0.005356407086938607,0.004165684193979407
campaign_wave_id,W206,0.004898631264793661,0.005438813349814586,0.003929890749037177
campaign_wave_id,W116,0.004898631264793661,0.00519159456118665,0.004322879823940895
campaign_wave_id,W190,0.004878048780487805,0.005850844664194479,0.005266053603709817
campaign_wave_id,W118,0.004878048780487805,0.004861969509682736,0.004951662343786843
campaign_wave_id,W30,0.004878048780487805,0.006015657189946436,0.0048730645288060995
campaign_wave_id,W16,0.004878048780487805,0.005438813349814586,0.004637271083863868
campaign_wave_id,W125,0.004857466296181949,0.005109188298310672,0.004951662343786843
campaign_wave_id,W146,0.004857466296181949,0.005026782035434693,0.005816238308575022
campaign_wave_id,W173,0.004857466296181949,0.004779563246806757,0.004558673268883125
campaign_wave_id,W63,0.004857466296181949,0.004532344458178822,0.004558673268883125
campaign_wave_id,W99,0.004836883811876093,0.005438813349814586,0.005580444863632791
campaign_wave_id,W98,0.004836883811876093,0.005356407086938607,0.004401477638921638
campaign_wave_id,W189,0.004836883811876093,0.00519159456118665,0.005187455788729073
campaign_wave_id,W97,0.004836883811876093,0.004532344458178822,0.003929890749037177
campaign_wave_id,W34,0.004836883811876093,0.005274000824062629,0.00400848856401792
campaign_wave_id,W187,0.004836883811876093,0.0035434693036670785,0.004951662343786843
campaign_wave_id,W53,0.004836883811876093,0.005438813349814586,0.004637271083863868
campaign_wave_id,W165,0.004836883811876093,0.005026782035434693,0.004794466713825355
campaign_wave_id,W134,0.004816301327570238,0.004202719406674907,0.0048730645288060995
campaign_wave_id,W154,0.004795718843264382,0.004367531932426864,0.003694097304094946
campaign_wave_id,W188,0.004795718843264382,0.004449938195302843,0.004322879823940895
campaign_wave_id,W71,0.004775136358958526,0.005026782035434693,0.004087086378998664
campaign_wave_id,W14,0.004775136358958526,0.004202719406674907,0.004715868898844612
campaign_wave_id,W110,0.004775136358958526,0.004367531932426864,0.004715868898844612
campaign_wave_id,W129,0.004775136358958526,0.004449938195302843,0.005187455788729073
campaign_wave_id,W197,0.004775136358958526,0.005026782035434693,0.005187455788729073
campaign_wave_id,W111,0.004775136358958526,0.005274000824062629,0.004244282008960151
campaign_wave_id,W193,0.004775136358958526,0.005109188298310672,0.004480075453902382
campaign_wave_id,W28,0.0047545538746526705,0.004944375772558714,0.004401477638921638
campaign_wave_id,W10,0.0047545538746526705,0.003873094355170993,0.004951662343786843
campaign_wave_id,W2,0.0047545538746526705,0.003955500618046972,0.004558673268883125
campaign_wave_id,W84,0.0047545538746526705,0.004367531932426864,0.004087086378998664
campaign_wave_id,W212,0.004733971390346815,0.005274000824062629,0.005266053603709817
campaign_wave_id,W91,0.004733971390346815,0.004532344458178822,0.004558673268883125
campaign_wave_id,W117,0.004733971390346815,0.004532344458178822,0.0036154994891142026
campaign_wave_id,W124,0.004733971390346815,0.0046147507210548,0.004794466713825355
campaign_wave_id,W120,0.004733971390346815,0.003708281829419036,0.00510885797374833
campaign_wave_id,W156,0.004733971390346815,0.005356407086938607,0.005659042678613535
campaign_wave_id,W88,0.004733971390346815,0.004285125669550886,0.00510885797374833
campaign_wave_id,W137,0.004733971390346815,0.004532344458178822,0.004322879823940895
campaign_wave_id,W104,0.004713388906040959,0.005109188298310672,0.004244282008960151
campaign_wave_id,W112,0.004713388906040959,0.0046147507210548,0.00400848856401792
campaign_wave_id,W7,0.004713388906040959,0.005438813349814586,0.004322879823940895
campaign_wave_id,W195,0.004692806421735103,0.0046147507210548,0.00400848856401792
campaign_wave_id,W62,0.004692806421735103,0.004367531932426864,0.003929890749037177
campaign_wave_id,W8,0.004692806421735103,0.004285125669550886,0.004480075453902382
campaign_wave_id,W93,0.004692806421735103,0.005109188298310672,0.005423249233671304
campaign_wave_id,W213,0.004672223937429248,0.0046147507210548,0.004558673268883125
campaign_wave_id,W64,0.004672223937429248,0.004532344458178822,0.004637271083863868
campaign_wave_id,W131,0.004651641453123392,0.004285125669550886,0.003379706044171972
campaign_wave_id,W177,0.004651641453123392,0.004532344458178822,0.004322879823940895
campaign_wave_id,W172,0.004651641453123392,0.005026782035434693,0.004637271083863868
campaign_wave_id,W155,0.004651641453123392,0.005026782035434693,0.003536901674133459
campaign_wave_id,W201,0.004651641453123392,0.004944375772558714,0.004715868898844612
campaign_wave_id,W161,0.004651641453123392,0.005686032138442522,0.004951662343786843
campaign_wave_id,W145,0.004651641453123392,0.005274000824062629,0.003694097304094946
campaign_wave_id,W9,0.004631058968817536,0.004779563246806757,0.00377269511907569
campaign_wave_id,W76,0.004631058968817536,0.00519159456118665,0.003694097304094946
campaign_wave_id,W209,0.004631058968817536,0.004944375772558714,0.003379706044171972
campaign_wave_id,W185,0.004631058968817536,0.004202719406674907,0.004087086378998664
campaign_wave_id,W123,0.00461047648451168,0.004449938195302843,0.003929890749037177
campaign_wave_id,W51,0.00461047648451168,0.004120313143798929,0.003694097304094946
campaign_wave_id,W191,0.00461047648451168,0.004944375772558714,0.004951662343786843
campaign_wave_id,W22,0.00461047648451168,0.0036258755665430575,0.004951662343786843
campaign_wave_id,W21,0.00461047648451168,0.004285125669550886,0.004794466713825355
campaign_wave_id,W180,0.004589894000205825,0.004779563246806757,0.0038512929340564334
campaign_wave_id,W11,0.004589894000205825,0.004779563246806757,0.003694097304094946
campaign_wave_id,W103,0.004589894000205825,0.004285125669550886,0.005816238308575022
campaign_wave_id,W148,0.004569311515899969,0.0037906880922950145,0.004637271083863868
campaign_wave_id,W45,0.004569311515899969,0.005356407086938607,0.005423249233671304
campaign_wave_id,W29,0.004569311515899969,0.005026782035434693,0.004637271083863868
campaign_wave_id,W94,0.004569311515899969,0.0037906880922950145,0.004715868898844612
campaign_wave_id,W82,0.004569311515899969,0.00519159456118665,0.005580444863632791
campaign_wave_id,W85,0.004569311515899969,0.004367531932426864,0.004322879823940895
campaign_wave_id,W60,0.004569311515899969,0.00403790688092295,0.004794466713825355
campaign_wave_id,W86,0.004569311515899969,0.004779563246806757,0.004951662343786843
campaign_wave_id,W46,0.004569311515899969,0.004697156983930779,0.003379706044171972
campaign_wave_id,W87,0.004569311515899969,0.004202719406674907,0.0048730645288060995
campaign_wave_id,W35,0.004548729031594113,0.004202719406674907,0.004637271083863868
campaign_wave_id,W157,0.004548729031594113,0.004697156983930779,0.005816238308575022
campaign_wave_id,W218,0.004548729031594113,0.005026782035434693,0.004401477638921638
campaign_wave_id,W79,0.004548729031594113,0.005686032138442522,0.004637271083863868
campaign_wave_id,W207,0.004548729031594113,0.00403790688092295,0.004165684193979407
campaign_wave_id,W192,0.0045281465472882575,0.004367531932426864,0.005187455788729073
campaign_wave_id,W31,0.0045281465472882575,0.004779563246806757,0.004715868898844612
campaign_wave_id,W139,0.0045281465472882575,0.003955500618046972,0.004558673268883125
campaign_wave_id,W39,0.0045281465472882575,0.005850844664194479,0.0038512929340564334
campaign_wave_id,W149,0.0045281465472882575,0.004449938195302843,0.004165684193979407
campaign_wave_id,W136,0.0045281465472882575,0.004532344458178822,0.005030260158767587
campaign_wave_id,W25,0.004507564062982402,0.00403790688092295,0.005973433938536508
campaign_wave_id,W186,0.004507564062982402,0.004532344458178822,0.0048730645288060995
campaign_wave_id,W203,0.004507564062982402,0.004861969509682736,0.004480075453902382
campaign_wave_id,W48,0.004507564062982402,0.004779563246806757,0.004794466713825355
campaign_wave_id,W15,0.004507564062982402,0.004285125669550886,0.00400848856401792
campaign_wave_id,W170,0.004507564062982402,0.004202719406674907,0.005030260158767587
campaign_wave_id,W26,0.004486981578676546,0.004532344458178822,0.005187455788729073
campaign_wave_id,W12,0.004486981578676546,0.004532344458178822,0.004951662343786843
campaign_wave_id,W1,0.004486981578676546,0.00403790688092295,0.00400848856401792
campaign_wave_id,W151,0.004486981578676546,0.004285125669550886,0.005737640493594278
campaign_wave_id,W4,0.00446639909437069,0.004367531932426864,0.003379706044171972
campaign_wave_id,W138,0.00446639909437069,0.004532344458178822,0.005030260158767587
campaign_wave_id,W205,0.00446639909437069,0.0037906880922950145,0.004165684193979407
campaign_wave_id,W176,0.00446639909437069,0.005438813349814586,0.004322879823940895
campaign_wave_id,W119,0.00446639909437069,0.004367531932426864,0.004401477638921638
campaign_wave_id,W78,0.00446639909437069,0.004697156983930779,0.004087086378998664
campaign_wave_id,W169,0.00446639909437069,0.004532344458178822,0.0055018470486520475
campaign_wave_id,W40,0.00446639909437069,0.004697156983930779,0.004401477638921638
campaign_wave_id,W50,0.004445816610064835,0.004944375772558714,0.004322879823940895
campaign_wave_id,W178,0.004445816610064835,0.00519159456118665,0.0030653147842489977
campaign_wave_id,W74,0.004445816610064835,0.005356407086938607,0.004401477638921638
campaign_wave_id,W5,0.004445816610064835,0.005850844664194479,0.004244282008960151
campaign_wave_id,W166,0.004445816610064835,0.004697156983930779,0.00400848856401792
campaign_wave_id,W147,0.004445816610064835,0.003955500618046972,0.004715868898844612
campaign_wave_id,W42,0.004445816610064835,0.0046147507210548,0.004794466713825355
campaign_wave_id,W36,0.004445816610064835,0.00519159456118665,0.004165684193979407
campaign_wave_id,W175,0.004425234125758979,0.0033786567779151215,0.0048730645288060995
campaign_wave_id,W184,0.004425234125758979,0.004532344458178822,0.00510885797374833
campaign_wave_id,W44,0.004425234125758979,0.004202719406674907,0.0048730645288060995
campaign_wave_id,W153,0.004425234125758979,0.004532344458178822,0.004244282008960151
campaign_wave_id,W128,0.004425234125758979,0.004367531932426864,0.004244282008960151
campaign_wave_id,W142,0.004404651641453123,0.005274000824062629,0.004637271083863868
campaign_wave_id,W43,0.004404651641453123,0.004532344458178822,0.0038512929340564334
campaign_wave_id,W72,0.004404651641453123,0.003873094355170993,0.005659042678613535
campaign_wave_id,W37,0.004404651641453123,0.0035434693036670785,0.005187455788729073
campaign_wave_id,W57,0.004404651641453123,0.004779563246806757,0.004951662343786843
campaign_wave_id,W121,0.004384069157147267,0.004367531932426864,0.004794466713825355
campaign_wave_id,W107,0.004384069157147267,0.004779563246806757,0.005187455788729073
campaign_wave_id,W162,0.004363486672841412,0.003955500618046972,0.004087086378998664
campaign_wave_id,W89,0.004363486672841412,0.004202719406674907,0.005187455788729073
campaign_wave_id,W194,0.004363486672841412,0.004449938195302843,0.004480075453902382
campaign_wave_id,W100,0.004363486672841412,0.004367531932426864,0.0036154994891142026
campaign_wave_id,W122,0.004363486672841412,0.004367531932426864,0.004951662343786843
campaign_wave_id,W174,0.004363486672841412,0.003708281829419036,0.00400848856401792
campaign_wave_id,W109,0.004363486672841412,0.003131437989287186,0.005030260158767587
campaign_wave_id,W32,0.004342904188535556,0.0033786567779151215,0.0036154994891142026
campaign_wave_id,W81,0.004342904188535556,0.004861969509682736,0.0038512929340564334
campaign_wave_id,W19,0.004342904188535556,0.003873094355170993,0.004244282008960151
campaign_wave_id,W95,0.004342904188535556,0.004861969509682736,0.004401477638921638
campaign_wave_id,W20,0.004342904188535556,0.004861969509682736,0.00510885797374833
campaign_wave_id,W141,0.004342904188535556,0.004367531932426864,0.004794466713825355
campaign_wave_id,W80,0.004342904188535556,0.004449938195302843,0.003929890749037177
campaign_wave_id,W216,0.0043223217042297,0.003873094355170993,0.00510885797374833
campaign_wave_id,W196,0.0043223217042297,0.003955500618046972,0.005030260158767587
campaign_wave_id,W217,0.0043017392199238445,0.003708281829419036,0.004401477638921638
campaign_wave_id,W27,0.0043017392199238445,0.004202719406674907,0.004558673268883125
campaign_wave_id,W113,0.0043017392199238445,0.004120313143798929,0.0048730645288060995
campaign_wave_id,W143,0.0043017392199238445,0.004120313143798929,0.004558673268883125
campaign_wave_id,W49,0.0043017392199238445,0.005274000824062629,0.004637271083863868
campaign_wave_id,W41,0.0043017392199238445,0.004779563246806757,0.005030260158767587
campaign_wave_id,W179,0.004281156735617989,0.00403790688092295,0.005816238308575022
campaign_wave_id,W55,0.004281156735617989,0.004861969509682736,0.004165684193979407
campaign_wave_id,W167,0.004281156735617989,0.0032138442521631645,0.005266053603709817
campaign_wave_id,W69,0.004260574251312133,0.004285125669550886,0.00400848856401792
campaign_wave_id,W132,0.004260574251312133,0.004202719406674907,0.005266053603709817
campaign_wave_id,W171,0.004239991767006277,0.0034610630407911,0.004244282008960151
campaign_wave_id,W144,0.004239991767006277,0.003955500618046972,0.004244282008960151
campaign_wave_id,W17,0.004239991767006277,0.004944375772558714,0.004637271083863868
campaign_wave_id,W210,0.004239991767006277,0.004367531932426864,0.0048730645288060995
campaign_wave_id,W77,0.004219409282700422,0.0037906880922950145,0.00400848856401792
campaign_wave_id,W160,0.004219409282700422,0.004697156983930779,0.0036154994891142026
campaign_wave_id,W163,0.004219409282700422,0.003873094355170993,0.005187455788729073
campaign_wave_id,W183,0.004219409282700422,0.00403790688092295,0.004951662343786843
campaign_wave_id,W140,0.004198826798394566,0.004697156983930779,0.004951662343786843
campaign_wave_id,W168,0.004198826798394566,0.004202719406674907,0.004794466713825355
campaign_wave_id,W92,0.004198826798394566,0.00403790688092295,0.0033011082291912286
campaign_wave_id,W24,0.00417824431408871,0.003955500618046972,0.005423249233671304
campaign_wave_id,W68,0.00417824431408871,0.0029666254635352285,0.003694097304094946
campaign_wave_id,W70,0.00417824431408871,0.004120313143798929,0.004401477638921638
campaign_wave_id,W52,0.00417824431408871,0.0037906880922950145,0.004794466713825355
campaign_wave_id,W47,0.004157661829782854,0.004367531932426864,0.004558673268883125
campaign_wave_id,W182,0.004157661829782854,0.002554594149155336,0.004715868898844612
campaign_wave_id,W152,0.004157661829782854,0.0037906880922950145,0.005030260158767587
campaign_wave_id,W13,0.004157661829782854,0.005274000824062629,0.004951662343786843
campaign_wave_id,W102,0.004157661829782854,0.003296250515039143,0.003929890749037177
campaign_wave_id,W58,0.004137079345476999,0.004202719406674907,0.005423249233671304
campaign_wave_id,W204,0.004137079345476999,0.004367531932426864,0.004401477638921638
campaign_wave_id,W198,0.004116496861171143,0.004202719406674907,0.0055018470486520475
campaign_wave_id,W90,0.004095914376865287,0.0035434693036670785,0.004951662343786843
campaign_wave_id,W96,0.0040753318925594315,0.003955500618046972,0.004558673268883125
campaign_wave_id,W18,0.0040753318925594315,0.0036258755665430575,0.004637271083863868
campaign_wave_id,W135,0.004054749408253577,0.0037906880922950145,0.004715868898844612
campaign_wave_id,W130,0.004054749408253577,0.004367531932426864,0.004401477638921638
campaign_wave_id,W114,0.004034166923947721,0.0046147507210548,0.004794466713825355
campaign_wave_id,W105,0.004034166923947721,0.003873094355170993,0.003379706044171972
campaign_wave_id,W108,0.004013584439641865,0.004202719406674907,0.0048730645288060995
campaign_wave_id,W59,0.0039930019553360094,0.003708281829419036,0.004165684193979407
campaign_wave_id,W115,0.003972419471030154,0.0046147507210548,0.004244282008960151
campaign_wave_id,W3,0.003951836986724298,0.003955500618046972,0.004715868898844612
campaign_wave_id,W126,0.0038900895338067304,0.004861969509682736,0.005423249233671304
formulary_status,Non-preferred,0.36144900689513226,0.31058920477956325,0.30425214179045823
formulary_status,Preferred,0.2693835545950396,0.4079110012360939,0.40957321386465456
formulary_status,Restricted,0.241082638674488,0.19184177997527813,0.19507977678220545
formulary_status,Not covered,0.12808479983534013,0.08965801400906469,0.09109486756268176
