hcp_id,period_lag2,period_lag1,period,speaker_program_attended_12m_lag2,speaker_program_attended_12m_lag1,speaker_program_attended_12m,csv_line_lag2,csv_line_lag1,csv_line
101006,2026-04,2026-05,2026-06,0.0,1.0,0,12053.0,9580.0,12258
101009,2026-02,2026-03,2026-04,0.0,1.0,0,2382.0,4508.0,12179
101014,2026-02,2026-03,2026-04,0.0,1.0,0,11868.0,8106.0,5954
101016,2026-02,2026-03,2026-04,0.0,1.0,0,1313.0,11662.0,8553
101017,2026-04,2026-05,2026-06,0.0,1.0,0,11247.0,10420.0,4463
101018,2026-03,2026-04,2026-05,0.0,1.0,0,8803.0,4724.0,6315
101019,2026-03,2026-04,2026-05,0.0,1.0,0,4612.0,8688.0,1367
101020,2026-04,2026-05,2026-06,0.0,1.0,0,12368.0,585.0,3324
101027,2026-04,2026-05,2026-06,0.0,1.0,0,6297.0,6470.0,3252
101040,2026-02,2026-03,2026-04,0.0,1.0,0,5030.0,10001.0,1597
101040,2026-04,2026-05,2026-06,0.0,1.0,0,1597.0,4300.0,917
101044,2026-03,2026-04,2026-05,0.0,1.0,0,5257.0,5915.0,8391
101053,2026-02,2026-03,2026-04,0.0,1.0,0,7286.0,10423.0,1178
101055,2026-01,2026-02,2026-03,0.0,1.0,0,121.0,8988.0,10479
101057,2026-02,2026-03,2026-04,0.0,1.0,0,1546.0,6776.0,7537
101059,2026-02,2026-03,2026-04,0.0,1.0,0,11785.0,769.0,9097
101060,2026-01,2026-02,2026-03,0.0,1.0,0,1872.0,5340.0,3955
101067,2026-04,2026-05,2026-06,0.0,1.0,0,10679.0,9692.0,10957
101068,2026-01,2026-02,2026-03,0.0,1.0,0,6644.0,7588.0,10326
101086,2026-02,2026-03,2026-04,0.0,1.0,0,5943.0,9955.0,8262
101092,2026-01,2026-02,2026-03,0.0,1.0,0,11813.0,12576.0,10653
101094,2026-02,2026-03,2026-04,0.0,1.0,0,5522.0,7379.0,2898
101096,2026-02,2026-03,2026-04,0.0,1.0,0,11012.0,7675.0,7745
101098,2026-04,2026-05,2026-06,0.0,1.0,0,11781.0,5762.0,7356
101099,2026-03,2026-04,2026-05,0.0,1.0,0,9985.0,9569.0,2457
101100,2026-02,2026-03,2026-04,0.0,1.0,0,6627.0,7977.0,475
101108,2026-03,2026-04,2026-05,0.0,1.0,0,2998.0,6555.0,11222
101109,2026-01,2026-02,2026-03,0.0,1.0,0,592.0,5398.0,4672
101110,2026-03,2026-04,2026-05,0.0,1.0,0,1273.0,8690.0,4631
101113,2026-02,2026-03,2026-04,0.0,1.0,0,5317.0,4641.0,10105
101116,2026-03,2026-04,2026-05,0.0,1.0,0,2602.0,3117.0,10968
101117,2026-03,2026-04,2026-05,0.0,1.0,0,12441.0,1971.0,4890
101120,2026-01,2026-02,2026-03,0.0,1.0,0,6322.0,9150.0,5988
101122,2026-03,2026-04,2026-05,0.0,1.0,0,6545.0,12197.0,5647
101124,2026-03,2026-04,2026-05,0.0,1.0,0,9471.0,2100.0,5324
101133,2026-02,2026-03,2026-04,0.0,1.0,0,3490.0,1353.0,2594
101136,2026-02,2026-03,2026-04,0.0,1.0,0,8850.0,2214.0,507
101139,2026-01,2026-02,2026-03,0.0,1.0,0,3148.0,412.0,1542
101139,2026-03,2026-04,2026-05,0.0,1.0,0,1542.0,3203.0,4283
101140,2026-01,2026-02,2026-03,0.0,1.0,0,887.0,1219.0,6788
101141,2026-04,2026-05,2026-06,0.0,1.0,0,3240.0,12043.0,12300
101142,2026-04,2026-05,2026-06,0.0,1.0,0,7493.0,10052.0,8514
101145,2026-04,2026-05,2026-06,0.0,1.0,0,12702.0,4423.0,7825
101146,2026-04,2026-05,2026-06,0.0,1.0,0,6691.0,6698.0,4469
101148,2026-03,2026-04,2026-05,0.0,1.0,0,1742.0,10520.0,11765
101150,2026-03,2026-04,2026-05,0.0,1.0,0,3662.0,10417.0,6791
101157,2026-02,2026-03,2026-04,0.0,1.0,0,5434.0,3154.0,264
101157,2026-04,2026-05,2026-06,0.0,1.0,0,264.0,6310.0,10337
101158,2026-01,2026-02,2026-03,0.0,1.0,0,8915.0,1586.0,3173
101160,2026-01,2026-02,2026-03,0.0,1.0,0,8753.0,495.0,2981
101164,2026-02,2026-03,2026-04,0.0,1.0,0,8488.0,5224.0,903
101169,2026-02,2026-03,2026-04,0.0,1.0,0,6913.0,7859.0,1568
101170,2026-01,2026-02,2026-03,0.0,1.0,0,2689.0,7961.0,9312
101170,2026-04,2026-05,2026-06,0.0,1.0,0,4819.0,3947.0,3608
101171,2026-02,2026-03,2026-04,0.0,1.0,0,3613.0,5820.0,12638
101174,2026-03,2026-04,2026-05,0.0,1.0,0,4164.0,7344.0,4015
101175,2026-04,2026-05,2026-06,0.0,1.0,0,8928.0,8925.0,9415
101179,2026-01,2026-02,2026-03,0.0,1.0,0,1966.0,11150.0,9650
101182,2026-04,2026-05,2026-06,0.0,1.0,0,6361.0,6075.0,2486
101183,2026-02,2026-03,2026-04,0.0,1.0,0,5521.0,934.0,11019
101183,2026-04,2026-05,2026-06,0.0,1.0,0,11019.0,8766.0,1767
101186,2026-01,2026-02,2026-03,0.0,1.0,0,5386.0,9077.0,7403
101188,2026-01,2026-02,2026-03,0.0,1.0,0,244.0,11811.0,4144
101189,2026-01,2026-02,2026-03,0.0,1.0,0,3775.0,5836.0,158
101198,2026-01,2026-02,2026-03,0.0,1.0,0,4488.0,8020.0,9038
101199,2026-02,2026-03,2026-04,0.0,1.0,0,10140.0,3966.0,714
101205,2026-01,2026-02,2026-03,0.0,1.0,0,4040.0,593.0,6100
101209,2026-02,2026-03,2026-04,0.0,1.0,0,10539.0,30.0,10551
101217,2026-03,2026-04,2026-05,0.0,1.0,0,11889.0,549.0,9854
101220,2026-04,2026-05,2026-06,0.0,1.0,0,6629.0,6422.0,2557
101221,2026-03,2026-04,2026-05,0.0,1.0,0,2231.0,6414.0,2112
101222,2026-01,2026-02,2026-03,0.0,1.0,0,12701.0,2365.0,4442
101223,2026-04,2026-05,2026-06,0.0,1.0,0,240.0,9434.0,999
101259,2026-04,2026-05,2026-06,0.0,1.0,0,3789.0,2917.0,7269
101260,2026-04,2026-05,2026-06,0.0,1.0,0,8982.0,2964.0,12143
101266,2026-03,2026-04,2026-05,0.0,1.0,0,4737.0,7791.0,3916
101267,2026-01,2026-02,2026-03,0.0,1.0,0,9139.0,7781.0,10028
101267,2026-04,2026-05,2026-06,0.0,1.0,0,2984.0,10789.0,468
101274,2026-04,2026-05,2026-06,0.0,1.0,0,10115.0,6055.0,9457
101275,2026-02,2026-03,2026-04,0.0,1.0,0,884.0,8064.0,10464
101278,2026-01,2026-02,2026-03,0.0,1.0,0,1017.0,771.0,4458
101280,2026-03,2026-04,2026-05,0.0,1.0,0,7507.0,27.0,266
101281,2026-02,2026-03,2026-04,0.0,1.0,0,1384.0,8861.0,2894
101282,2026-04,2026-05,2026-06,0.0,1.0,0,4638.0,6142.0,5241
101286,2026-02,2026-03,2026-04,0.0,1.0,0,5580.0,12614.0,6377
101286,2026-04,2026-05,2026-06,0.0,1.0,0,6377.0,922.0,3265
101288,2026-02,2026-03,2026-04,0.0,1.0,0,11902.0,10507.0,9147
101290,2026-02,2026-03,2026-04,0.0,1.0,0,6988.0,5008.0,733
101290,2026-04,2026-05,2026-06,0.0,1.0,0,733.0,5198.0,8238
101291,2026-04,2026-05,2026-06,0.0,1.0,0,2438.0,8774.0,228
101293,2026-01,2026-02,2026-03,0.0,1.0,0,11474.0,9885.0,169
101295,2026-03,2026-04,2026-05,0.0,1.0,0,3725.0,5859.0,191
101298,2026-02,2026-03,2026-04,0.0,1.0,0,9063.0,5411.0,4713
101301,2026-02,2026-03,2026-04,0.0,1.0,0,799.0,809.0,9218
101302,2026-01,2026-02,2026-03,0.0,1.0,0,9872.0,11389.0,1471
101302,2026-03,2026-04,2026-05,0.0,1.0,0,1471.0,6220.0,3864
101305,2026-01,2026-02,2026-03,0.0,1.0,0,11623.0,4492.0,340
101305,2026-03,2026-04,2026-05,0.0,1.0,0,340.0,2361.0,700
101306,2026-03,2026-04,2026-05,0.0,1.0,0,5466.0,3875.0,429
101309,2026-01,2026-02,2026-03,0.0,1.0,0,11478.0,3289.0,9074
101311,2026-03,2026-04,2026-05,0.0,1.0,0,11077.0,1843.0,1926
101316,2026-03,2026-04,2026-05,0.0,1.0,0,6537.0,4621.0,1154
101319,2026-02,2026-03,2026-04,0.0,1.0,0,5357.0,1796.0,691
101319,2026-04,2026-05,2026-06,0.0,1.0,0,691.0,12602.0,11946
101320,2026-03,2026-04,2026-05,0.0,1.0,0,1945.0,7505.0,3808
101322,2026-04,2026-05,2026-06,0.0,1.0,0,9505.0,737.0,8247
101327,2026-02,2026-03,2026-04,0.0,1.0,0,11687.0,5247.0,6955
101330,2026-04,2026-05,2026-06,0.0,1.0,0,9818.0,6815.0,11682
101333,2026-02,2026-03,2026-04,0.0,1.0,0,4945.0,10681.0,2565
101341,2026-01,2026-02,2026-03,0.0,1.0,0,1061.0,400.0,8834
101341,2026-03,2026-04,2026-05,0.0,1.0,0,8834.0,5098.0,8282
101348,2026-01,2026-02,2026-03,0.0,1.0,0,12625.0,5019.0,6093
101350,2026-01,2026-02,2026-03,0.0,1.0,0,10671.0,4471.0,7633
101350,2026-03,2026-04,2026-05,0.0,1.0,0,7633.0,5827.0,256
101351,2026-01,2026-02,2026-03,0.0,1.0,0,10014.0,12239.0,4643
101355,2026-03,2026-04,2026-05,0.0,1.0,0,7358.0,1855.0,11702
101356,2026-01,2026-02,2026-03,0.0,1.0,0,9395.0,8240.0,7914
101357,2026-03,2026-04,2026-05,0.0,1.0,0,5380.0,5308.0,2003
101361,2026-01,2026-02,2026-03,0.0,1.0,0,6766.0,9834.0,11621
101361,2026-04,2026-05,2026-06,0.0,1.0,0,2403.0,3048.0,2575
101362,2026-02,2026-03,2026-04,0.0,1.0,0,2936.0,3991.0,2700
101363,2026-03,2026-04,2026-05,0.0,1.0,0,4419.0,4827.0,1144
101367,2026-03,2026-04,2026-05,0.0,1.0,0,4074.0,12423.0,300
101370,2026-04,2026-05,2026-06,0.0,1.0,0,6484.0,10069.0,12673
101375,2026-01,2026-02,2026-03,0.0,1.0,0,10964.0,12363.0,5561
101379,2026-01,2026-02,2026-03,0.0,1.0,0,7721.0,1675.0,374
101383,2026-02,2026-03,2026-04,0.0,1.0,0,1101.0,3688.0,3798
101386,2026-03,2026-04,2026-05,0.0,1.0,0,2752.0,5994.0,492
101390,2026-02,2026-03,2026-04,0.0,1.0,0,8729.0,4394.0,108
101391,2026-03,2026-04,2026-05,0.0,1.0,0,5551.0,10850.0,11666
101392,2026-03,2026-04,2026-05,0.0,1.0,0,10330.0,1010.0,6402
101395,2026-04,2026-05,2026-06,0.0,1.0,0,1395.0,3788.0,38
101398,2026-03,2026-04,2026-05,0.0,1.0,0,12264.0,3421.0,8205
101403,2026-03,2026-04,2026-05,0.0,1.0,0,8462.0,5739.0,6218
101419,2026-01,2026-02,2026-03,0.0,1.0,0,8089.0,7677.0,9503
101419,2026-03,2026-04,2026-05,0.0,1.0,0,9503.0,10089.0,4126
101420,2026-03,2026-04,2026-05,0.0,1.0,0,4829.0,5680.0,3728
101427,2026-03,2026-04,2026-05,0.0,1.0,0,10458.0,11948.0,2733
101431,2026-03,2026-04,2026-05,0.0,1.0,0,5309.0,11493.0,1696
101433,2026-02,2026-03,2026-04,0.0,1.0,0,3313.0,168.0,3612
101438,2026-02,2026-03,2026-04,0.0,1.0,0,7326.0,1820.0,1366
101441,2026-04,2026-05,2026-06,0.0,1.0,0,10709.0,11174.0,10579
101442,2026-02,2026-03,2026-04,0.0,1.0,0,6630.0,838.0,4858
101444,2026-03,2026-04,2026-05,0.0,1.0,0,10557.0,4222.0,623
101447,2026-01,2026-02,2026-03,0.0,1.0,0,1560.0,4980.0,8976
101448,2026-03,2026-04,2026-05,0.0,1.0,0,2335.0,3664.0,11915
101451,2026-02,2026-03,2026-04,0.0,1.0,0,5815.0,7642.0,341
101461,2026-03,2026-04,2026-05,0.0,1.0,0,9950.0,5517.0,188
101463,2026-04,2026-05,2026-06,0.0,1.0,0,1877.0,5737.0,5504
101466,2026-02,2026-03,2026-04,0.0,1.0,0,10471.0,1631.0,10203
101467,2026-02,2026-03,2026-04,0.0,1.0,0,9178.0,11968.0,2434
101470,2026-01,2026-02,2026-03,0.0,1.0,0,527.0,4972.0,2967
101474,2026-03,2026-04,2026-05,0.0,1.0,0,4046.0,4417.0,10946
101477,2026-01,2026-02,2026-03,0.0,1.0,0,9428.0,4537.0,3878
101478,2026-02,2026-03,2026-04,0.0,1.0,0,3213.0,8863.0,2725
101479,2026-03,2026-04,2026-05,0.0,1.0,0,110.0,10239.0,872
101482,2026-03,2026-04,2026-05,0.0,1.0,0,6165.0,9942.0,3647
101485,2026-04,2026-05,2026-06,0.0,1.0,0,9735.0,10797.0,11047
101486,2026-01,2026-02,2026-03,0.0,1.0,0,8344.0,10999.0,9726
101494,2026-02,2026-03,2026-04,0.0,1.0,0,6181.0,7624.0,5589
101494,2026-04,2026-05,2026-06,0.0,1.0,0,5589.0,10811.0,10943
101497,2026-04,2026-05,2026-06,0.0,1.0,0,2311.0,9239.0,2250
101502,2026-01,2026-02,2026-03,0.0,1.0,0,5560.0,9741.0,5226
101503,2026-01,2026-02,2026-03,0.0,1.0,0,6030.0,8303.0,5717
101505,2026-01,2026-02,2026-03,0.0,1.0,0,5981.0,9927.0,7622
101508,2026-02,2026-03,2026-04,0.0,1.0,0,8027.0,11934.0,8454
101509,2026-03,2026-04,2026-05,0.0,1.0,0,11113.0,9353.0,9259
101510,2026-02,2026-03,2026-04,0.0,1.0,0,7784.0,12037.0,3137
101513,2026-02,2026-03,2026-04,0.0,1.0,0,7699.0,4131.0,2561
101514,2026-04,2026-05,2026-06,0.0,1.0,0,10568.0,6758.0,12305
101516,2026-04,2026-05,2026-06,0.0,1.0,0,11782.0,9919.0,4244
101517,2026-04,2026-05,2026-06,0.0,1.0,0,5974.0,10009.0,4512
101519,2026-01,2026-02,2026-03,0.0,1.0,0,3161.0,3273.0,4424
101521,2026-04,2026-05,2026-06,0.0,1.0,0,4719.0,4187.0,7568
101529,2026-01,2026-02,2026-03,0.0,1.0,0,7673.0,12186.0,1887
101529,2026-04,2026-05,2026-06,0.0,1.0,0,2034.0,11030.0,5911
101535,2026-03,2026-04,2026-05,0.0,1.0,0,12001.0,11916.0,7431
101536,2026-02,2026-03,2026-04,0.0,1.0,0,1871.0,2812.0,11358
101537,2026-03,2026-04,2026-05,0.0,1.0,0,9084.0,2685.0,11600
101541,2026-03,2026-04,2026-05,0.0,1.0,0,10480.0,5222.0,4168
101549,2026-01,2026-02,2026-03,0.0,1.0,0,9209.0,7102.0,3416
101549,2026-03,2026-04,2026-05,0.0,1.0,0,3416.0,6351.0,6442
101554,2026-04,2026-05,2026-06,0.0,1.0,0,2199.0,5533.0,2918
101560,2026-03,2026-04,2026-05,0.0,1.0,0,7976.0,11410.0,4333
101565,2026-03,2026-04,2026-05,0.0,1.0,0,1624.0,6522.0,749
101566,2026-03,2026-04,2026-05,0.0,1.0,0,4035.0,9904.0,11769
101575,2026-03,2026-04,2026-05,0.0,1.0,0,2142.0,10847.0,2320
101578,2026-01,2026-02,2026-03,0.0,1.0,0,6050.0,12026.0,6429
101578,2026-03,2026-04,2026-05,0.0,1.0,0,6429.0,10301.0,2341
101581,2026-03,2026-04,2026-05,0.0,1.0,0,8902.0,12346.0,11345
101584,2026-04,2026-05,2026-06,0.0,1.0,0,10382.0,2603.0,2409
101586,2026-04,2026-05,2026-06,0.0,1.0,0,10894.0,9648.0,1409
101589,2026-02,2026-03,2026-04,0.0,1.0,0,8955.0,5197.0,11652
101589,2026-04,2026-05,2026-06,0.0,1.0,0,11652.0,11787.0,7131
101592,2026-04,2026-05,2026-06,0.0,1.0,0,436.0,11243.0,3111
101599,2026-01,2026-02,2026-03,0.0,1.0,0,7325.0,9962.0,87
101603,2026-03,2026-04,2026-05,0.0,1.0,0,11967.0,11826.0,9565
101605,2026-02,2026-03,2026-04,0.0,1.0,0,7259.0,1102.0,9447
101606,2026-02,2026-03,2026-04,0.0,1.0,0,10545.0,3338.0,3298
101608,2026-01,2026-02,2026-03,0.0,1.0,0,1491.0,1719.0,2838
101612,2026-03,2026-04,2026-05,0.0,1.0,0,4083.0,12164.0,6334
101613,2026-01,2026-02,2026-03,0.0,1.0,0,801.0,6047.0,3891
101614,2026-04,2026-05,2026-06,0.0,1.0,0,10778.0,3394.0,2413
101615,2026-02,2026-03,2026-04,0.0,1.0,0,2648.0,3553.0,6675
101616,2026-02,2026-03,2026-04,0.0,1.0,0,5759.0,2137.0,9590
101617,2026-02,2026-03,2026-04,0.0,1.0,0,9527.0,504.0,10936
101619,2026-03,2026-04,2026-05,0.0,1.0,0,9280.0,10826.0,26
101624,2026-01,2026-02,2026-03,0.0,1.0,0,793.0,505.0,10904
101624,2026-03,2026-04,2026-05,0.0,1.0,0,10904.0,8914.0,7408
101627,2026-01,2026-02,2026-03,0.0,1.0,0,4857.0,10855.0,5675
101637,2026-04,2026-05,2026-06,0.0,1.0,0,3287.0,3809.0,5855
101642,2026-03,2026-04,2026-05,0.0,1.0,0,3603.0,7475.0,1656
101645,2026-02,2026-03,2026-04,0.0,1.0,0,3206.0,12527.0,3185
101646,2026-02,2026-03,2026-04,0.0,1.0,0,561.0,196.0,10901
101656,2026-02,2026-03,2026-04,0.0,1.0,0,3751.0,7208.0,6543
101663,2026-03,2026-04,2026-05,0.0,1.0,0,7069.0,5638.0,6819
101664,2026-02,2026-03,2026-04,0.0,1.0,0,8651.0,6416.0,7502
101665,2026-01,2026-02,2026-03,0.0,1.0,0,8900.0,5297.0,4072
101668,2026-02,2026-03,2026-04,0.0,1.0,0,12082.0,4804.0,11572
101672,2026-04,2026-05,2026-06,0.0,1.0,0,9868.0,10761.0,96
101673,2026-01,2026-02,2026-03,0.0,1.0,0,1314.0,9540.0,10151
101676,2026-01,2026-02,2026-03,0.0,1.0,0,4773.0,5813.0,11545
101680,2026-04,2026-05,2026-06,0.0,1.0,0,8726.0,390.0,779
101681,2026-03,2026-04,2026-05,0.0,1.0,0,7801.0,9492.0,1183
101682,2026-02,2026-03,2026-04,0.0,1.0,0,1265.0,5919.0,3796
101686,2026-02,2026-03,2026-04,0.0,1.0,0,9095.0,4236.0,6
101690,2026-02,2026-03,2026-04,0.0,1.0,0,4803.0,8588.0,7696
101691,2026-01,2026-02,2026-03,0.0,1.0,0,1775.0,2267.0,217
101691,2026-03,2026-04,2026-05,0.0,1.0,0,217.0,3199.0,10821
101692,2026-02,2026-03,2026-04,0.0,1.0,0,1358.0,4989.0,1704
101693,2026-02,2026-03,2026-04,0.0,1.0,0,6462.0,11099.0,4545
101694,2026-04,2026-05,2026-06,0.0,1.0,0,2635.0,9473.0,5918
101695,2026-04,2026-05,2026-06,0.0,1.0,0,8329.0,1386.0,9791
101697,2026-03,2026-04,2026-05,0.0,1.0,0,1081.0,9254.0,10634
101698,2026-02,2026-03,2026-04,0.0,1.0,0,5090.0,10367.0,9609
101699,2026-01,2026-02,2026-03,0.0,1.0,0,5501.0,10081.0,5243
101705,2026-03,2026-04,2026-05,0.0,1.0,0,6098.0,12481.0,3526
101709,2026-01,2026-02,2026-03,0.0,1.0,0,4921.0,2584.0,8068
101723,2026-04,2026-05,2026-06,0.0,1.0,0,4364.0,11862.0,7578
101724,2026-03,2026-04,2026-05,0.0,1.0,0,10903.0,11870.0,395
101725,2026-04,2026-05,2026-06,0.0,1.0,0,5628.0,12097.0,6736
101726,2026-01,2026-02,2026-03,0.0,1.0,0,3123.0,3748.0,4391
101733,2026-02,2026-03,2026-04,0.0,1.0,0,1693.0,10654.0,11109
101735,2026-02,2026-03,2026-04,0.0,1.0,0,12417.0,5443.0,6349
101737,2026-02,2026-03,2026-04,0.0,1.0,0,12195.0,704.0,4908
101739,2026-02,2026-03,2026-04,0.0,1.0,0,8742.0,7538.0,2037
101741,2026-02,2026-03,2026-04,0.0,1.0,0,1207.0,3538.0,3746
101742,2026-03,2026-04,2026-05,0.0,1.0,0,2261.0,2554.0,4456
101743,2026-04,2026-05,2026-06,0.0,1.0,0,37.0,12249.0,580
101756,2026-04,2026-05,2026-06,0.0,1.0,0,791.0,5805.0,2416
101757,2026-01,2026-02,2026-03,0.0,1.0,0,6033.0,11805.0,10386
101757,2026-04,2026-05,2026-06,0.0,1.0,0,10616.0,5931.0,11776
101758,2026-01,2026-02,2026-03,0.0,1.0,0,6124.0,12191.0,6257
101759,2026-03,2026-04,2026-05,0.0,1.0,0,11005.0,7228.0,1424
101761,2026-03,2026-04,2026-05,0.0,1.0,0,3406.0,4854.0,6060
101764,2026-01,2026-02,2026-03,0.0,1.0,0,11709.0,1615.0,11049
101770,2026-02,2026-03,2026-04,0.0,1.0,0,5712.0,8239.0,1032
101772,2026-01,2026-02,2026-03,0.0,1.0,0,2745.0,4010.0,6768
101773,2026-02,2026-03,2026-04,0.0,1.0,0,5719.0,6717.0,11922
101782,2026-01,2026-02,2026-03,0.0,1.0,0,12345.0,11832.0,5721
101790,2026-03,2026-04,2026-05,0.0,1.0,0,3305.0,4706.0,4447
101791,2026-02,2026-03,2026-04,0.0,1.0,0,3536.0,5599.0,7812
101792,2026-01,2026-02,2026-03,0.0,1.0,0,5528.0,1944.0,153
101792,2026-04,2026-05,2026-06,0.0,1.0,0,5699.0,6973.0,6273
101793,2026-01,2026-02,2026-03,0.0,1.0,0,3462.0,8348.0,4922
101793,2026-03,2026-04,2026-05,0.0,1.0,0,4922.0,6621.0,12580
101795,2026-02,2026-03,2026-04,0.0,1.0,0,6583.0,1654.0,9258
101798,2026-02,2026-03,2026-04,0.0,1.0,0,790.0,4614.0,4100
101798,2026-04,2026-05,2026-06,0.0,1.0,0,4100.0,6601.0,3660
101802,2026-04,2026-05,2026-06,0.0,1.0,0,10285.0,1548.0,10796
101809,2026-04,2026-05,2026-06,0.0,1.0,0,1602.0,7239.0,4559
101811,2026-02,2026-03,2026-04,0.0,1.0,0,1625.0,5142.0,2990
101814,2026-01,2026-02,2026-03,0.0,1.0,0,4996.0,12547.0,1992
101816,2026-02,2026-03,2026-04,0.0,1.0,0,3962.0,2803.0,6512
101817,2026-04,2026-05,2026-06,0.0,1.0,0,10564.0,3194.0,4547
101819,2026-04,2026-05,2026-06,0.0,1.0,0,6131.0,6134.0,6255
101827,2026-03,2026-04,2026-05,0.0,1.0,0,5691.0,6256.0,6701
101829,2026-02,2026-03,2026-04,0.0,1.0,0,1228.0,7210.0,10767
101831,2026-04,2026-05,2026-06,0.0,1.0,0,8991.0,4481.0,10204
101837,2026-01,2026-02,2026-03,0.0,1.0,0,10096.0,11608.0,12474
101838,2026-03,2026-04,2026-05,0.0,1.0,0,9072.0,1622.0,3093
101841,2026-03,2026-04,2026-05,0.0,1.0,0,11501.0,9188.0,11342
101848,2026-03,2026-04,2026-05,0.0,1.0,0,3666.0,1636.0,3473
101852,2026-04,2026-05,2026-06,0.0,1.0,0,3554.0,7087.0,3595
101855,2026-02,2026-03,2026-04,0.0,1.0,0,7413.0,5663.0,1084
101858,2026-03,2026-04,2026-05,0.0,1.0,0,301.0,1852.0,8712
101866,2026-04,2026-05,2026-06,0.0,1.0,0,1897.0,5348.0,12655
101868,2026-03,2026-04,2026-05,0.0,1.0,0,7116.0,7793.0,7425
101874,2026-03,2026-04,2026-05,0.0,1.0,0,1581.0,2724.0,9993
101882,2026-03,2026-04,2026-05,0.0,1.0,0,2411.0,1928.0,11774
101885,2026-01,2026-02,2026-03,0.0,1.0,0,11024.0,1815.0,949
101885,2026-03,2026-04,2026-05,0.0,1.0,0,949.0,5161.0,1068
101888,2026-02,2026-03,2026-04,0.0,1.0,0,4570.0,6419.0,4389
101890,2026-03,2026-04,2026-05,0.0,1.0,0,524.0,1908.0,12065
101891,2026-03,2026-04,2026-05,0.0,1.0,0,5986.0,6412.0,11977
101896,2026-04,2026-05,2026-06,0.0,1.0,0,9363.0,2833.0,5718
101897,2026-02,2026-03,2026-04,0.0,1.0,0,10263.0,6366.0,674
101898,2026-02,2026-03,2026-04,0.0,1.0,0,5696.0,11875.0,3480
101899,2026-04,2026-05,2026-06,0.0,1.0,0,6186.0,1276.0,11723
101902,2026-04,2026-05,2026-06,0.0,1.0,0,11245.0,880.0,6133
101906,2026-01,2026-02,2026-03,0.0,1.0,0,10872.0,1304.0,8910
101907,2026-04,2026-05,2026-06,0.0,1.0,0,10439.0,1993.0,9991
101908,2026-01,2026-02,2026-03,0.0,1.0,0,7929.0,3275.0,1407
101913,2026-03,2026-04,2026-05,0.0,1.0,0,10926.0,1018.0,9210
101916,2026-03,2026-04,2026-05,0.0,1.0,0,2892.0,7375.0,12709
101917,2026-04,2026-05,2026-06,0.0,1.0,0,967.0,9354.0,4632
101924,2026-03,2026-04,2026-05,0.0,1.0,0,9845.0,7108.0,1903
101925,2026-04,2026-05,2026-06,0.0,1.0,0,7490.0,6907.0,10209
101927,2026-04,2026-05,2026-06,0.0,1.0,0,5908.0,9943.0,7817
101928,2026-01,2026-02,2026-03,0.0,1.0,0,7383.0,4734.0,9174
101929,2026-02,2026-03,2026-04,0.0,1.0,0,3196.0,1175.0,3614
101931,2026-03,2026-04,2026-05,0.0,1.0,0,9427.0,1001.0,12379
101941,2026-03,2026-04,2026-05,0.0,1.0,0,12599.0,8093.0,12566
101944,2026-03,2026-04,2026-05,0.0,1.0,0,6944.0,10083.0,4344
101947,2026-01,2026-02,2026-03,0.0,1.0,0,5300.0,5568.0,3625
101949,2026-04,2026-05,2026-06,0.0,1.0,0,6628.0,670.0,11351
101951,2026-01,2026-02,2026-03,0.0,1.0,0,3493.0,9924.0,615
101951,2026-03,2026-04,2026-05,0.0,1.0,0,615.0,9216.0,11272
101953,2026-04,2026-05,2026-06,0.0,1.0,0,6285.0,10019.0,5912
101955,2026-01,2026-02,2026-03,0.0,1.0,0,7966.0,4948.0,8083
101958,2026-03,2026-04,2026-05,0.0,1.0,0,657.0,5114.0,10895
101960,2026-04,2026-05,2026-06,0.0,1.0,0,12591.0,3829.0,7926
101961,2026-02,2026-03,2026-04,0.0,1.0,0,9027.0,2379.0,7186
101962,2026-01,2026-02,2026-03,0.0,1.0,0,10994.0,12479.0,11434
101962,2026-04,2026-05,2026-06,0.0,1.0,0,12489.0,7176.0,7304
101963,2026-04,2026-05,2026-06,0.0,1.0,0,5596.0,4748.0,7201
101973,2026-03,2026-04,2026-05,0.0,1.0,0,5544.0,5512.0,5676
101976,2026-04,2026-05,2026-06,0.0,1.0,0,7559.0,4051.0,8121
101981,2026-02,2026-03,2026-04,0.0,1.0,0,5927.0,9764.0,8595
101982,2026-04,2026-05,2026-06,0.0,1.0,0,984.0,8079.0,10813
101984,2026-02,2026-03,2026-04,0.0,1.0,0,10652.0,11073.0,2658
101986,2026-03,2026-04,2026-05,0.0,1.0,0,12719.0,1359.0,2368
101987,2026-03,2026-04,2026-05,0.0,1.0,0,40.0,10123.0,9916
101993,2026-03,2026-04,2026-05,0.0,1.0,0,5016.0,9848.0,5172
101994,2026-04,2026-05,2026-06,0.0,1.0,0,6244.0,1270.0,8214
101996,2026-04,2026-05,2026-06,0.0,1.0,0,6488.0,9806.0,4618
101998,2026-01,2026-02,2026-03,0.0,1.0,0,314.0,4764.0,2968
102001,2026-02,2026-03,2026-04,0.0,1.0,0,9018.0,4491.0,11757
102017,2026-02,2026-03,2026-04,0.0,1.0,0,1411.0,5923.0,11357
102017,2026-04,2026-05,2026-06,0.0,1.0,0,11357.0,4118.0,9271
102019,2026-02,2026-03,2026-04,0.0,1.0,0,2713.0,11585.0,2617
